gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_004556,1.4760021778371961,-10.552472033008437,NA,NA
Acropora_004589,1.0920946221413983,-3.1208060754323843,serine threonine-protein kinase PRP4 homolog,serine threonine-protein kinase PRP4 homolog
Acropora_004591,2.2889525110594455,-4.266316928137662,Poly (ADP-ribose) polymerase,Poly (ADP-ribose) polymerase
Acropora_004597,-4.582450971150042,6.498451295272949,NA,NA
Acropora_004635,-1.003665872713892,4.588377349190643,structural constituent of ribosome,structural constituent of ribosome
Acropora_004660,1.1444646275989836,-3.104200011311288,NA,NA
Acropora_004793,1.1749928958029008,-2.8071072342735888,N-terminal domain of CBF1 interacting co-repressor CIR,N-terminal domain of CBF1 interacting co-repressor CIR
Acropora_004814,1.7522757112006107,-6.381073808157932,primary miRNA methylation,primary miRNA methylation
Acropora_004835,-2.0419648161095116,3.3775903735382955,NA,NA
Acropora_004848,1.925062309917897,-10.673421749719045,NA,NA
Acropora_004854,-1.7549173974711545,11.790214227615316,NA,NA
Acropora_004856,-1.0528087912756745,4.849655381961471,acetyl-CoA C-acyltransferase activity,acetyl-CoA C-acyltransferase activity
Acropora_004860,1.0049161048644775,-1.1336795498349987,SMAD binding,SMAD binding
Acropora_004869,4.31675366113792,-6.083327227609618,NA,NA
Acropora_004917,1.7815341399965838,-4.526572837434712,guanylate cyclase activity,guanylate cyclase activity
Acropora_004941,2.0076320712825315,-2.0370486158440273,metalloendopeptidase activity,metalloendopeptidase activity
Acropora_005185,2.450141865965567,-5.518106454047958,regulation of ryanodine-sensitive calcium-release channel activity,regulation of ryanodine-sensitive calcium-release channel activity
Acropora_005229,-1.0104800860680643,2.3131765496242287,NA,NA
Acropora_005230,1.9500489118643385,-2.864073427597058,ATP-dependent RNA helicase,ATP-dependent RNA helicase
Acropora_005233,2.6043651807799675,-1.1102981901595794,RNA pseudouridylate synthase,RNA pseudouridylate synthase
Acropora_005297,1.1306193058471532,-4.757947423763941,NA,NA
Acropora_005352,-1.274892510760006,4.659836042741988,NA,NA
Acropora_005397,1.0210901667208578,-1.3557082754116883,NA,NA
Acropora_005398,1.2686102204715064,-2.305242241384656,NA,NA
Acropora_005417,1.6031291899867923,-3.334013368085906,snRNA export from nucleus,snRNA export from nucleus
Acropora_005421,-1.5702336967077573,3.1742575207802948,sorting nexin,sorting nexin
Acropora_005422,-2.4496970001128293,2.7814280985447564,protein adenylyltransferase activity,protein adenylyltransferase activity
Acropora_005445,1.3019673948306016,-1.6562857053535953,NA,NA
Acropora_005451,1.1251113247860498,-5.272064257575057,NA,NA
Acropora_005526,1.5867585123365504,-6.490892815093253,protein linear deubiquitination,protein linear deubiquitination
Acropora_005568,1.2171673078167387,-3.1122548634636753,dihydropyrimidinase activity,dihydropyrimidinase activity
Acropora_005572,2.568574221638828,-4.280245242680292,NA,NA
Acropora_005691,-1.1855453206297561,3.947168731542341,PHD finger protein 13,PHD finger protein 13
Acropora_005711,1.1959870898119613,-5.970670495446631,GTPase activity,GTPase activity
Acropora_005717,-1.309946973194503,3.0266223571845816,NA,NA
Acropora_005724,-2.945561572382107,5.689801717671785,Rab GTPase binding,Rab GTPase binding
Acropora_005760,-7.750256692124093,3.4417930144405173,chromatin remodeling,chromatin remodeling
Acropora_005784,-1.240616743404978,2.8079627276738033,NA,NA
Acropora_005791,-1.6622802994291357,9.226341221534444,sodium-dependent glucose transporter,sodium-dependent glucose transporter
Acropora_005814,1.8326901159240623,-5.240573419663348,microtubule motor activity,microtubule motor activity
Acropora_005854,-1.250928466577933,14.823971317101476,uniporter activity,uniporter activity
Acropora_005872,1.309946973194503,-1.3787877699581848,NA,NA
Acropora_005882,-1.1069336036960409,5.5288313287723865,transmembrane protein 199,transmembrane protein 199
Acropora_005885,-2.430827768922952,1.9070995971516436,motor activity,motor activity
Acropora_005900,1.680790728640419,-4.087702630976437,NA,NA
Acropora_005903,-2.4352054805925407,5.949179810666432,Nuclear factor NF-kappa-B p105 subunit,Nuclear factor NF-kappa-B p105 subunit
Acropora_005935,4.835790129876877,-6.019134569329861,NA,NA
Acropora_005936,2.6575925464734045,-7.829709174421783,NA,NA
Acropora_005941,1.2909157876502044,-2.0970192769818183,protein serine/threonine kinase activity,protein serine/threonine kinase activity
Acropora_005950,1.1188108465310056,-1.1887354168799469,NA,NA
Acropora_005969,1.9434509140053509,-7.020147150626249,NA,NA
Acropora_006002,1.4054596850957877,-2.985866959141922,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity
Acropora_006003,-1.0432424706466243,9.117946668699542,chitinase activity,chitinase activity
Acropora_006009,-1.3923217814266042,14.41176956389305,alpha-catenin binding,alpha-catenin binding
Acropora_006012,-2.918304772883585,14.837160816467064,Golgi ribbon formation,Golgi ribbon formation
Acropora_006024,2.1428736485988145,-2.4138894503747887,NA,NA
Acropora_006040,1.4824262392123597,-1.7298106805850528,procollagen-proline 3-dioxygenase activity,procollagen-proline 3-dioxygenase activity
Acropora_006054,1.011659428565015,-1.0019227398611676,organic anion transmembrane transporter activity,organic anion transmembrane transporter activity
Acropora_006070,1.74271624432816,-11.49007412874177,organic anion transmembrane transporter activity,organic anion transmembrane transporter activity
Acropora_006125,1.0821973482225813,-1.828456059189189,X-ray repair complementing defective repair in Chinese hamster cells 4,X-ray repair complementing defective repair in Chinese hamster cells 4
Acropora_006153,-1.8824187275598647,13.803619379210046,"Arrestin (or S-antigen), N-terminal domain","Arrestin (or S-antigen), N-terminal domain"
Acropora_006175,1.0989495771232445,-1.1404584997158278,negative regulation of Rho protein signal transduction,negative regulation of Rho protein signal transduction
Acropora_006199,1.3024365931364685,-1.3931008505296585,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle,Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Acropora_006209,-1.0225597041159584,2.1099154196658385,NA,NA
Acropora_006211,2.436087477303694,-2.026700583486471,assembly factor 2,assembly factor 2
Acropora_006216,1.245055943868346,-2.8102907771088597,NA,NA
Acropora_006252,1.1335631285106675,-2.9547635294195764,ATP-dependent RNA helicase,ATP-dependent RNA helicase
Acropora_006256,2.77880756347862,-2.8807125487628364,Lysyl oxidase-like 2,Lysyl oxidase-like 2
Acropora_006265,-2.1730149560613925,1.3684116399294615,Cytochrome P450,Cytochrome P450
Acropora_006275,1.077363034304895,-1.230784505571306,NA,NA
Acropora_006281,1.0706766432306638,-1.4405450642432545,Tetratricopeptide repeat,Tetratricopeptide repeat
Acropora_006288,-4.441143735234741,2.1371210941706686,NFX1-type zinc finger-containing protein,NFX1-type zinc finger-containing protein
Acropora_006393,1.023340425896596,-6.131360774351109,NA,NA
Acropora_006396,-2.0590785978704895,1.8187762982002613,NA,NA
Acropora_006404,-3.5839590968425736,6.355415485189439,NA,NA
Acropora_006413,-1.6229557205352059,3.2207234919164693,NA,NA
Acropora_006422,-1.1275578781486464,7.864651552046856,GDP binding,GDP binding
Acropora_006451,2.1943839032615506,-8.485628999593857,plasma membrane repair,plasma membrane repair
Acropora_006478,1.2921712262588456,-9.304731376359348,SCP / Tpx-1 / Ag5 / PR-1 / Sc7 family of extracellular domains.,SCP / Tpx-1 / Ag5 / PR-1 / Sc7 family of extracellular domains.
Acropora_006492,1.082995750520745,-5.771323786036559,"oxidoreductase activity, oxidizing metal ions, oxygen as acceptor","oxidoreductase activity, oxidizing metal ions, oxygen as acceptor"
Acropora_006523,1.3529698728024593,-3.165562483696642,NA,NA
Acropora_006536,-1.0485377977334338,6.825986558147441,Belongs to the small GTPase superfamily. Arf family,Belongs to the small GTPase superfamily. Arf family
Acropora_006554,1.2141089693739704,-2.6493417247349895,May promote cell cycle arrest by enhancing the inhibition of CDK2 activity by CDKN1A. May be required for repair of DNA damage by homologous recombination in conjunction with BRCA2. May not be involved in non-homologous end joining (NHEJ),May promote cell cycle arrest by enhancing the inhibition of CDK2 activity by CDKN1A. May be required for repair of DNA damage by homologous recombination in conjunction with BRCA2. May not be involved in non-homologous end joining (NHEJ)
Acropora_006559,-1.205300584723165,1.501079176861372,NA,NA
Acropora_006629,3.2302418463815123,-2.2098689650277836,NA,NA
Acropora_006644,-1.8644347693337455,3.2414976162672775,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation,regulation of endoplasmic reticulum stress-induced eIF2 alpha phosphorylation
Acropora_006658,1.5702336967077573,-7.121673892716816,Leydig cell differentiation,Leydig cell differentiation
Acropora_006662,2.3252633704835626,-2.060028467723183,GABA-A receptor activity,GABA-A receptor activity
Acropora_006674,-5.927901569647666,11.18405158211674,NA,NA
Acropora_006685,2.41205578636823,-27.96219743047879,SRY (sex determining region Y)-box 30,SRY (sex determining region Y)-box 30
Acropora_006687,2.906121759149772,-15.492769847964464,"ATP-dependent microtubule motor activity, plus-end-directed","ATP-dependent microtubule motor activity, plus-end-directed"
Acropora_006702,-5.972718632412539,2.679673493020625,folate import across plasma membrane,folate import across plasma membrane
Acropora_006716,1.8365792207842242,-1.908078198796095,SWIB/MDM2 domain,SWIB/MDM2 domain
Acropora_006719,1.8627147164919322,-2.944902753973639,NA,NA
Acropora_006738,1.5073064251546058,-2.2379355205289704,NK6 homeobox 1,NK6 homeobox 1
Acropora_006739,1.5502487375557825,-16.655778206387502,smoothened signaling pathway,smoothened signaling pathway
Acropora_006805,1.410953560325938,-3.8703611042884445,Nucleophosmin,Nucleophosmin
Acropora_006810,-3.4277998586859115,4.238981532432228,NA,NA
Acropora_006820,1.771413458137169,-5.327600602910805,"Catenin (Cadherin-associated protein), alpha","Catenin (Cadherin-associated protein), alpha"
Acropora_006825,-2.978133552614196,2.3935266386744285,Glutaredoxin 3,Glutaredoxin 3
Acropora_006836,-1.9500489118643385,8.05273496901574,NA,NA
Acropora_006841,1.6012798821253427,-2.7090403493242965,microtubule motor activity,microtubule motor activity
Acropora_006854,1.0781880384490083,-2.941746525054784,NA,NA
Acropora_006865,2.727195298176872,-8.453310027289016,Disintegrin and metalloproteinase domain-containing protein,Disintegrin and metalloproteinase domain-containing protein
Acropora_006880,2.650741141706007,-2.3496878750281582,-,-
Acropora_006882,-1.2371376303436563,2.7501548642796285,protein-cysteine S-acyltransferase activity,protein-cysteine S-acyltransferase activity
Acropora_006883,-1.641186545283151,2.12715040142489,NA,NA
Acropora_006886,-7.632138840369608,2.289293990897649,tetracycline transmembrane transporter activity,tetracycline transmembrane transporter activity
Acropora_006906,-1.1188108465310056,1.883932058725876,clathrin binding,clathrin binding
Acropora_006908,2.737287660014278,-3.716690508563735,regulation of chromosome segregation,regulation of chromosome segregation
Acropora_006945,-1.2329106280325715,-1.1641108149231314,protein tyrosine/threonine phosphatase activity,protein tyrosine/threonine phosphatase activity
Acropora_006953,1.3978039088185175,-4.063890566085416,renal vesicle induction,renal vesicle induction
Acropora_006958,1.2018105159998826,-1.6008817301907203,Programmed cell death,Programmed cell death
Acropora_006973,2.0787443374700705,-1.0350852384628682,"Fanconi anemia, complementation group I","Fanconi anemia, complementation group I"
Acropora_007005,-1.184429245237071,2.4206521955133997,zinc ion binding,zinc ion binding
Acropora_007014,-5.0859182089373185,1.3513929300425518,NA,NA
Acropora_007019,1.0989495771232445,-3.9761260839999255,Transcription elongation regulator,Transcription elongation regulator
Acropora_007036,1.8816177837884227,-5.669050770306118,NA,NA
Acropora_007059,1.809435502400189,-1.7143742283923367,NA,NA
Acropora_007095,1.0087097933062241,-6.855585568161329,NA,NA
Acropora_007169,1.726622428805386,-9.973666714409216,fibroblast growth factor-activated receptor activity,fibroblast growth factor-activated receptor activity
Acropora_007303,1.4796376815202572,-1.7475809214127442,plus-end-directed vesicle transport along microtubule,plus-end-directed vesicle transport along microtubule
Acropora_007320,-1.3609899865914596,6.107138242246834,Nidogen-like,Nidogen-like
Acropora_007323,-1.1745284687148245,1.453557303504513,neurotransmitter:sodium symporter activity,neurotransmitter:sodium symporter activity
Acropora_007329,5.0358424152472585,-3.1332456987496866,mothers against decapentaplegic homolog,mothers against decapentaplegic homolog
Acropora_007344,-1.2664082057787494,5.746375235384432,NA,NA
Acropora_007365,-1.2703344787633424,7.548991993491547,NA,NA
Acropora_007366,-2.5641873579515395,11.739518897122192,NA,NA
Acropora_007388,-1.4770624520301816,5.51975150268505,heme binding,heme binding
Acropora_007405,1.4886035123440067,-1.4847427046146804,NA,NA
Acropora_007435,1.9502311582587115,-1.7150394178389277,Interferon-induced transmembrane protein,Interferon-induced transmembrane protein
Acropora_007447,3.566181084103517,-4.097215166260673,NA,NA
Acropora_007448,1.1947123352863978,-2.5560652531073083,sphingosine N-acyltransferase activity,sphingosine N-acyltransferase activity
